"methods","samples.a","samples.b","samples.g","samples.k","samples"
"epsilon = 0.1  uniform",2.8678199253045,0.624586334452033,4.4500564225018,1.34083028882742,2.8678199253045
"epsilon = 0.1  uniform",3.4468256495893,1.80087208980694,4.21470793429762,0.514052615035325,3.4468256495893
"epsilon = 0.1  uniform",3.75537812244147,1.04287959868088,1.44089233363047,1.10954203410074,3.75537812244147
"epsilon = 0.1  uniform",2.72449085954577,1.68457405874506,6.20369235053658,0.106192587409168,2.72449085954577
"epsilon = 0.1  uniform",3.54693237924948,0.791436999570578,1.68728037504479,0.368190363515168,3.54693237924948
"epsilon = 0.1  uniform",3.46109088975936,0.837455242872238,3.45665764762089,0.860947349574417,3.46109088975936
"epsilon = 0.1  uniform",2.40646407241002,1.50440410478041,4.80949535500258,1.30837361328304,2.40646407241002
"epsilon = 0.1  uniform",2.89057359565049,1.01530500687659,8.36211657850072,0.730396397411823,2.89057359565049
"epsilon = 0.1  uniform",3.08327313279733,0.82180536352098,2.97379130264744,1.22046921635047,3.08327313279733
"epsilon = 0.1  uniform",3.13888385891914,2.65674173366278,9.58948863204569,0.197572817560285,3.13888385891914
"epsilon = 0.1  uniform",2.68394863931462,0.596976624801755,1.20022139512002,0.695630088448524,2.68394863931462
"epsilon = 0.1  uniform",3.35007852641866,0.490836091339588,4.62895006407052,0.94984658062458,3.35007852641866
"epsilon = 0.1  uniform",2.85282758297399,0.700693428516388,0.410810897592455,0.91425565071404,2.85282758297399
"epsilon = 0.1  uniform",2.45383795583621,0.986277065239847,1.79709776537493,0.0377510627731681,2.45383795583621
"epsilon = 0.1  uniform",2.82379108481109,0.357292105909437,3.32577594788745,1.05219840304926,2.82379108481109
"epsilon = 0.1  uniform",2.41814118577167,1.12504058517516,9.58899573190138,0.0780654652044177,2.41814118577167
"epsilon = 0.1  uniform",2.70294654648751,1.6852397355251,4.92367399390787,0.225818792823702,2.70294654648751
"epsilon = 0.1  uniform",3.0147359916009,2.34923190902919,3.40953926555812,0.683630905114114,3.0147359916009
"epsilon = 0.1  uniform",2.88618103135377,0.938685496803373,6.84208354679868,0.592898156028241,2.88618103135377
"epsilon = 0.1  uniform",3.61269523389637,2.18122066231444,2.75520477676764,0.0557048059999943,3.61269523389637
"epsilon = 0.1  uniform",3.34612275473773,0.846377082634717,2.15276764705777,0.47316448064521,3.34612275473773
"epsilon = 0.1  uniform",2.62348060728982,0.752021227963269,7.55003331229091,1.86369842384011,2.62348060728982
"epsilon = 0.1  uniform",3.26779461465776,0.293768015690148,3.59580066986382,0.45272373361513,3.26779461465776
"epsilon = 0.1  uniform",3.32842912757769,0.191592997871339,1.95876352488995,2.00365662807599,3.32842912757769
"epsilon = 0.1  uniform",2.75159092852846,0.242542992345989,7.68971958663315,0.828962144441903,2.75159092852846
"epsilon = 0.1  uniform",2.53426666837186,1.08483609277755,4.58977811736986,0.691696244757622,2.53426666837186
"epsilon = 0.1  uniform",2.79670358169824,1.82747410144657,5.4194396850653,0.684179337695241,2.79670358169824
"epsilon = 0.1  uniform",4.02724988758564,1.57378413248807,2.59741390356794,0.823885865975171,4.02724988758564
"epsilon = 0.1  uniform",3.23261524783447,1.87343377852812,5.11514659970999,0.597244601231068,3.23261524783447
"epsilon = 0.1  uniform",2.91977179935202,1.70196885010228,9.05899715377018,0.471762635279447,2.91977179935202
"epsilon = 0.1  uniform",3.37355353171006,2.34878861811012,3.49121153354645,0.898248869925737,3.37355353171006
"epsilon = 0.1  uniform",2.6719425083138,1.86533235246316,9.52187008224428,0.271707461215556,2.6719425083138
"epsilon = 0.1  uniform",3.11233690474182,1.2379575939849,2.57611537817866,1.03739067679271,3.11233690474182
"epsilon = 0.1  uniform",2.63863121625036,1.00847317138687,5.92247972264886,0.578584647737443,2.63863121625036
"epsilon = 0.1  uniform",2.35199828632176,1.07081944821402,8.59262977261096,0.416699312627316,2.35199828632176
"epsilon = 0.1  uniform",2.39173046546057,0.721945648547262,1.05829953448847,0.978819767478853,2.39173046546057
"epsilon = 0.1  uniform",3.45081918407232,0.574268132913858,9.57803689409047,0.920773418620229,3.45081918407232
"epsilon = 0.1  uniform",2.47593353036791,0.163640535902232,0.505032404325902,0.246674339286983,2.47593353036791
"epsilon = 0.1  uniform",2.93683272553608,0.89719601906836,0.982936646323651,1.03912307415158,2.93683272553608
"epsilon = 0.1  uniform",2.79923214809969,0.344511468429118,1.4755808794871,0.126895185094327,2.79923214809969
"epsilon = 0.1  uniform",3.28862401191145,1.27057819627225,1.59418049501255,1.56273952685297,3.28862401191145
"epsilon = 0.1  uniform",2.94371152529493,0.781292777974159,6.53915298637003,1.08805120224133,2.94371152529493
"epsilon = 0.1  uniform",3.01041361410171,0.594419408589602,3.9586257468909,0.135911905672401,3.01041361410171
"epsilon = 0.1  uniform",3.30730139277875,2.35994410235435,5.78602349152789,0.20026178099215,3.30730139277875
"epsilon = 0.1  uniform",3.06723126210272,1.96963231312111,7.18756400514394,0.386715191416442,3.06723126210272
"epsilon = 0.1  uniform",2.56040630629286,1.78245214978233,2.73965041851625,0.464859982021153,2.56040630629286
"epsilon = 0.1  uniform",2.6338648586534,0.958498041145504,4.25365599337965,0.48979310085997,2.6338648586534
"epsilon = 0.1  uniform",3.21519825607538,1.49789925897494,9.44883685559034,0.937027449253947,3.21519825607538
"epsilon = 0.1  uniform",2.51278312876821,1.45401523914188,2.63645651284605,1.11128636403009,2.51278312876821
"epsilon = 0.1  uniform",2.83025147626176,0.899174080695957,1.21159543283284,0.592417039442807,2.83025147626176
"epsilon = 0.1  uniform",3.76657381653786,1.70089250430465,2.90098866680637,0.689489981159568,3.76657381653786
"epsilon = 0.1  uniform",2.03598680207506,1.04803102323785,6.68981803348288,1.18823227472603,2.03598680207506
"epsilon = 0.1  uniform",3.33135217893869,2.5219811941497,4.54454945866019,0.353120658546686,3.33135217893869
"epsilon = 0.1  uniform",2.92527512880042,0.275295574683696,9.08749470487237,0.330438145902008,2.92527512880042
"epsilon = 0.1  uniform",2.89084612391889,0.604571239091456,7.85757656209171,1.1326937074773,2.89084612391889
"epsilon = 0.1  uniform",3.24240000918508,1.05721416417509,1.10043943161145,1.14336632890627,3.24240000918508
"epsilon = 0.1  uniform",3.45322226174176,1.24009897233918,6.44239143235609,0.915743166115135,3.45322226174176
"epsilon = 0.1  uniform",3.14359775045887,0.289349118247628,6.59230989404023,0.799161412287503,3.14359775045887
"epsilon = 0.1  uniform",3.89856023481116,3.93931844737381,3.91720295883715,0.142052336595953,3.89856023481116
"epsilon = 0.1  uniform",3.64725878695026,2.2515689721331,3.19459952879697,0.257621789351106,3.64725878695026
"epsilon = 0.1  uniform",2.97842329367995,0.665210045408458,6.16517489543185,1.20440737111494,2.97842329367995
"epsilon = 0.1  uniform",2.80050314264372,1.42095727147534,5.87613849667832,1.38016835786402,2.80050314264372
"epsilon = 0.1  uniform",3.02710157353431,1.26600789837539,9.70753459492698,1.24809394124895,3.02710157353431
"epsilon = 0.1  uniform",2.85052658291534,1.20229344349355,2.73106245556846,0.711562170181423,2.85052658291534
"epsilon = 0.1  uniform",3.49203766789287,1.32053468609229,3.10382157564163,0.779045228846371,3.49203766789287
"epsilon = 0.1  uniform",2.99665568163618,0.800984546076506,2.06596127944067,1.9689744641073,2.99665568163618
"epsilon = 0.1  uniform",2.8915993263945,1.55539916362613,3.81675368873402,0.595553456805646,2.8915993263945
"epsilon = 0.1  uniform",2.94638573657721,1.66339212330058,5.15607058769092,0.59590880991891,2.94638573657721
"epsilon = 0.1  uniform",3.25491089839488,1.84570512734354,3.9427267247811,1.42124130157754,3.25491089839488
"epsilon = 0.1  uniform",2.86776962690055,0.882977235596627,6.76263755653054,0.329619292169809,2.86776962690055
"epsilon = 0.1  uniform",2.83058331813663,2.41609242046252,4.82274154666811,0.204754418227822,2.83058331813663
"epsilon = 0.1  uniform",3.64505355246365,0.93607168411836,3.69830573908985,0.163297229446471,3.64505355246365
"epsilon = 0.1  uniform",3.16377681912854,1.19179172441363,0.449305200017989,0.0794496899470687,3.16377681912854
"epsilon = 0.1  uniform",2.55442546447739,0.605793443974108,9.08872340340167,1.01980888750404,2.55442546447739
"epsilon = 0.1  uniform",2.89917616872117,0.795423598028719,1.60907387500629,1.09647057019174,2.89917616872117
"epsilon = 0.1  uniform",3.52037568343803,1.34862268576398,3.91359593020752,0.692558251321316,3.52037568343803
"epsilon = 0.1  uniform",3.57464530970901,0.407017401885241,1.5329363476485,1.01748023880646,3.57464530970901
"epsilon = 0.1  uniform",2.98866203986108,0.751848202198744,3.1666200957261,0.95363661646843,2.98866203986108
"epsilon = 0.1  uniform",2.72280371980742,2.12012506090105,4.14261226542294,1.03539602598175,2.72280371980742
"epsilon = 0.1  uniform",2.63695352477953,0.0220079300925136,1.95796554908156,1.51514725061134,2.63695352477953
"epsilon = 0.1  uniform",2.66208056127653,1.13052821252495,3.21559970267117,0.765508157201111,2.66208056127653
"epsilon = 0.1  uniform",3.2156541547738,0.495903473347425,3.4276949474588,1.66278092190623,3.2156541547738
"epsilon = 0.1  uniform",3.89493469847366,2.06504029221833,1.93322045495734,0.415325097274035,3.89493469847366
"epsilon = 0.1  uniform",2.3256360553205,1.00872367154807,2.9022985487245,0.502962381578982,2.3256360553205
"epsilon = 0.1  uniform",2.39156479714438,0.0491437478922307,2.95465840725228,1.22614623978734,2.39156479714438
"epsilon = 0.1  uniform",3.13347950810567,1.33600048488006,0.649100083392113,0.899041155353189,3.13347950810567
"epsilon = 0.1  uniform",2.56658379919827,1.10508692916483,1.72596104443073,1.66206414112821,2.56658379919827
"epsilon = 0.1  uniform",2.88409703876823,1.26768246060237,4.96894910698757,0.219217007979751,2.88409703876823
"epsilon = 0.1  uniform",3.29504991415888,1.56902570044622,3.07689170120284,0.27965564513579,3.29504991415888
"epsilon = 0.1  uniform",3.51711466675624,1.79721517721191,6.28502481849864,0.427019975613803,3.51711466675624
"epsilon = 0.1  uniform",3.20726013276726,2.22752789966762,3.34714579163119,1.28204856999218,3.20726013276726
"epsilon = 0.1  uniform",2.7305923611857,1.95504700997844,4.7716592089273,0.914218050893396,2.7305923611857
"epsilon = 0.1  uniform",3.52989391656592,0.9766715625301,2.56652368698269,0.184973676223308,3.52989391656592
"epsilon = 0.1  uniform",2.89619638584554,0.405608040746301,2.60186201659963,1.05657214066014,2.89619638584554
"epsilon = 0.1  uniform",2.80513400677592,0.424927154090255,0.65073050558567,1.60238568903878,2.80513400677592
"epsilon = 0.1  uniform",3.46870986744761,0.631234347820282,0.789776286110282,0.886232957709581,3.46870986744761
"epsilon = 0.1  uniform",2.60523126926273,1.33355395402759,9.50112829683349,0.457262499257922,2.60523126926273
"epsilon = 0.1  uniform",3.30079479841515,0.56565600913018,1.47815268952399,1.16213722620159,3.30079479841515
"epsilon = 0.1  uniform",2.34452205942944,0.830239225178957,2.08350349450484,0.149966161698103,2.34452205942944
"epsilon = 0.1  uniform",3.29613777343184,1.01923888316378,1.82475254638121,1.64040184114128,3.29613777343184
"epsilon = 0.1  uniform",3.42786780092865,0.315630023833364,1.21566940331832,1.74483111826703,3.42786780092865
"epsilon = 0.1  uniform",2.58250908460468,0.196861454751343,0.721905073150992,1.5410530124791,2.58250908460468
"epsilon = 0.1  uniform",2.70560808712617,0.815867802593857,9.06061097048223,0.454562094528228,2.70560808712617
"epsilon = 0.1  uniform",3.19415206788108,1.31073036696762,4.29519294062629,0.134373751934618,3.19415206788108
"epsilon = 0.1  uniform",3.06043250486255,0.604061612393707,7.75197452865541,0.321684295777231,3.06043250486255
"epsilon = 0.1  uniform",2.29428691091016,0.37726252572611,0.916629696730524,0.720965706277639,2.29428691091016
"epsilon = 0.1  uniform",3.02662175148726,0.664147499483079,8.05863863788545,0.679372430313379,3.02662175148726
"epsilon = 0.1  uniform",2.96402399428189,0.521325264126062,8.89623422874138,0.564489876851439,2.96402399428189
"epsilon = 0.1  uniform",3.30577528802678,1.0078621446155,1.49412797763944,0.723456172272563,3.30577528802678
"epsilon = 0.1  uniform",3.39488395024091,1.83596254559234,3.20967112202197,1.54382250737399,3.39488395024091
"epsilon = 0.1  uniform",2.67101086908951,0.350611519534141,8.26002852059901,0.635721446014941,2.67101086908951
"epsilon = 0.1  uniform",2.31373914284632,1.02408552309498,3.57972259633243,0.736166422720999,2.31373914284632
"epsilon = 0.1  uniform",2.84317649900913,0.560108525678515,5.26751667261124,0.739159774966538,2.84317649900913
"epsilon = 0.1  uniform",2.60192251065746,0.873598642647266,2.13043449446559,1.42957818694413,2.60192251065746
"epsilon = 0.1  uniform",2.33752931701019,1.38131072279066,8.40651664417237,0.660376439336687,2.33752931701019
"epsilon = 0.1  uniform",2.30047927005216,0.216373736038804,1.89186514588073,1.28308624727651,2.30047927005216
"epsilon = 0.1  uniform",3.58377003809437,0.836993511766195,9.87410409376025,0.163845871575177,3.58377003809437
"epsilon = 0.1  uniform",2.61653943685815,1.4233099995181,5.27964738663286,0.988971288315952,2.61653943685815
"epsilon = 0.1  uniform",3.73563426313922,1.42105755629018,3.7498268368654,0.179093533661216,3.73563426313922
"epsilon = 0.1  uniform",3.00035365158692,0.889607793651521,2.86724598146975,1.28424213267863,3.00035365158692
"epsilon = 0.1  uniform",3.04793072165921,1.11333326902241,3.63386677810922,0.783222801983356,3.04793072165921
"epsilon = 0.1  uniform",2.30578029993922,0.953408733475953,5.3816065331921,0.270539822522551,2.30578029993922
"epsilon = 0.1  uniform",2.60989094851539,1.72774496022612,6.48474901681766,0.596995006781071,2.60989094851539
"epsilon = 0.1  uniform",3.30611660610884,0.423516996670514,0.76311475597322,0.284720729105175,3.30611660610884
"epsilon = 0.1  uniform",3.31494076177478,1.53777447529137,4.51893605059013,0.864361769054085,3.31494076177478
"epsilon = 0.1  uniform",2.56719153840095,0.666573143098503,2.38039603456855,0.810149209573865,2.56719153840095
"epsilon = 0.1  uniform",2.34142068307847,0.441137577872723,0.0313737615942955,1.09154555015266,2.34142068307847
"epsilon = 0.1  uniform",3.39384880149737,0.565875135362148,1.32238147314638,1.41962335444987,3.39384880149737
"epsilon = 0.1  uniform",3.31272730138153,1.14079360850155,9.58753348561004,0.100588456261903,3.31272730138153
"epsilon = 0.1  uniform",2.41516571026295,0.883127378765494,8.09725078055635,1.20590302161872,2.41516571026295
"epsilon = 0.1  uniform",2.875934492331,1.31498816888779,4.31478363694623,1.80047789122909,2.875934492331
"epsilon = 0.1  uniform",2.54699393408373,1.20088296709582,3.40614912565798,0.693843241315335,2.54699393408373
"epsilon = 0.1  uniform",2.48116516973823,0.33662119647488,1.32251748116687,0.828662991989404,2.48116516973823
"epsilon = 0.1  uniform",2.69316070014611,1.49194893194363,1.76245522685349,0.925096087157726,2.69316070014611
"epsilon = 0.1  uniform",2.97220574924722,0.613901840988547,9.42255275323987,1.33819050621241,2.97220574924722
"epsilon = 0.1  uniform",3.03864596178755,1.10236442880705,9.32320865569636,0.36460698582232,3.03864596178755
"epsilon = 0.1  uniform",3.11940214829519,1.05957552557811,8.60636029858142,0.528633797075599,3.11940214829519
"epsilon = 0.1  uniform",2.25018301978707,1.41358095221221,2.96561826951802,0.980690612923354,2.25018301978707
"epsilon = 0.1  uniform",3.11296839732677,0.924443637486547,2.36503755208105,0.616857584100217,3.11296839732677
"epsilon = 0.1  uniform",2.83178659388795,0.802937592379749,1.00216981256381,0.0252127624116838,2.83178659388795
"epsilon = 0.1  uniform",3.28380986582488,0.791784238535911,2.90346951922402,0.0405561877414584,3.28380986582488
"epsilon = 0.1  uniform",3.5108025977388,2.10061902413145,6.45969614153728,0.719094227533787,3.5108025977388
"epsilon = 0.1  uniform",3.20230839075521,1.30929152015597,0.219446893315762,0.593047707807273,3.20230839075521
"epsilon = 0.1  uniform",2.50426776707172,0.472451120149344,6.32287297397852,0.00910405302420259,2.50426776707172
"epsilon = 0.1  uniform",3.19221233250573,1.51197464438155,4.88782852888107,0.706396056339145,3.19221233250573
"epsilon = 0.1  uniform",3.17014987813309,1.07503628358245,1.98783234460279,1.25469508115202,3.17014987813309
"epsilon = 0.1  uniform",3.06336546549574,0.104216535110027,4.64878857368603,0.865079094655812,3.06336546549574
"epsilon = 0.1  uniform",2.63564479770139,2.0696230372414,5.14453705167398,0.0719033926725388,2.63564479770139
"epsilon = 0.1  uniform",3.20135478628799,2.89117257343605,9.1032806923613,0.133500283118337,3.20135478628799
"epsilon = 0.1  uniform",3.1063025817275,1.79504387546331,9.10788371460512,0.208749736193568,3.1063025817275
"epsilon = 0.1  uniform",2.42600193945691,0.941463618073612,1.3318713917397,0.225904316175729,2.42600193945691
"epsilon = 0.1  uniform",3.26613581273705,2.2826413740404,3.92765362281352,0.391504892613739,3.26613581273705
"epsilon = 0.1  uniform",2.91664134012535,0.118060628883541,9.80650729732588,0.221817228011787,2.91664134012535
"epsilon = 0.1  uniform",2.71273338701576,0.661652209237218,8.12524548498914,1.3211092655547,2.71273338701576
